取引ﾀｲﾌﾟ	発表日	ﾀｰｹﾞｯﾄ会社名	買収側の社名	売却側の社名	発表時ﾃﾞｨｰﾙ総額(百万)	取引状況	売却側企業 12ｶ月EBITDA	売却側企業 12ｶ月営業利益率	売却側企業 12ｶ月粗利益率	売却側企業 過去12ｶ月売上高	買収側企業 12ｶ月EBITDA	買収側企業 12ｶ月営業利益率	買収側企業 12ｶ月粗利益率	買収側企業 過去12ｶ月売上高	ﾀｰｹﾞｯﾄ企業 12ｶ月EBITDA	ﾀｰｹﾞｯﾄ企業 12ｶ月営業利益率	ﾀｰｹﾞｯﾄ企業 12ｶ月粗利益率	ﾀｰｹﾞｯﾄ企業 過去12ｶ月売上高	売却側のﾃｨｯｶｰ	売却側企業 従業員総数	売却側企業 産業ｸﾞﾙｰﾌﾟ	買収側のﾃｨｯｶｰ	買収側企業 従業員総数	買収側企業 産業ｸﾞﾙｰﾌﾟ	ﾀｰｹﾞｯﾄ会社のﾃｨｯｶｰ	ﾀｰｹﾞｯﾄ企業 従業員総数	ﾀｰｹﾞｯﾄ企業 産業ｸﾞﾙｰﾌﾟ	売却側企業 付加価値	買収側企業 付加価値	ﾀｰｹﾞｯﾄ企業 付加価値	売却側企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)来年度予想 1株当利益(EPS)	売却側企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)本年度予想 1株当利益(EPS)	買収側企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)来年度予想 1株当利益(EPS)	買収側企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)本年度予想 1株当利益(EPS)	ﾀｰｹﾞｯﾄ企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)来年度予想 1株当利益(EPS)	ﾀｰｹﾞｯﾄ企業 ﾌﾞﾙｰﾑﾊﾞｰｸﾞｺﾝｾﾝｻｽ(BEst)本年度予想 1株当利益(EPS)
M&A	12/05/2003	代官山ＤＫビル	日本都市ファンド投資法人	グランデトラスト	11.46	Completed					333.058	41.7779		551.929					GRDTRZ JP		Real Estate	8953 JP		REITS			Real Estate									
M&A	09/20/2007	ｱﾀｰﾌﾞﾙ松屋ﾎｰﾙﾃﾞｨﾝｸﾞｽ店舗	積水ハウス	松屋	11.46	Completed	-19.668	-6.04321	20.8376	567.136	2123.49	8.13451	19.8108	23441.4					8237 JP	891	Retail	1928 JP	28362	Home Builders			Real Estate						227.345	213.785		
M&A	03/26/2018	L Capital TOKYO KK	ラオックス		11.46	Completed					-13.5158	-3.756	22.714	712.441							N.A.	8202 JP	1368	Retail	1586214D JP		Investment Companies									
M&A	08/23/2017	Osawa Shoji YK	ウイン・パートナーズ		11.45	Completed					25.2714	3.86671	12.4771	607.854							N.A.	3183 JP	547	Healthcare-Products	8031198Z JP		Healthcare-Products									
M&A	09/26/2001	Land and Building in Minato-ku	Amagasaki Seikan Corp	南海辰村建設	11.45	Completed	18.9541	4.28197	9.16069	412.378									1850 JP	519	Engineering&Construction	AMGZ JP		Iron/Steel			Engineering&Construction									
M&A	03/26/2012	レジディア蒲田Ⅲ	アドバンス・レジデンス投資法人		11.45	Completed					206.964	48.9533		314.882							N.A.	3269 JP		REITS			N.A.									
M&A	10/09/2008	ゼンケンホールディングス	ＺＫホールディングス		11.44	Completed									2.67939	1.5995	41.9674	68.4455			N.A.	ZKHLDZ JP		Holding Companies-Divers	2446 JP	321	Commercial Services									
M&A	02/26/2016	トラストシステム	ミライト・ホールディングス		11.44	Completed					376.781	6.97134	13.6002	4459.04							N.A.	1417 JP	12882	Engineering&Construction	TRXWTZ JP		Software						228.5	218.6		
M&A	01/10/2020	アナグラム	フィードフォースグループ		11.44	Completed					9.96189	37.3647	70.7246	25.3012							N.A.	7068 JP	138	Advertising	1778723D JP		Advertising						26.98	24.67		
M&A	03/25/2005	クオンツ/旧	エムアイエス・インベスターズ	クオンツ	11.43	Completed	-36.8788	-145.424	-20.8309	25.525									6811 JP		Internet	MISIVZ JP		Real Estate	QANTSZ JP		Real Estate									
M&A	06/20/2014	カスタリア目黒平町	大和ハウスリート投資法人		11.41	Completed					318.716	43.2651		508.683							N.A.	8984 JP		REITS			Home Builders									
M&A	09/18/2007	白石興産	日本アセットマーケティング	白石	11.4	Completed	-13.6561	-4.10075	2.97342	438.069	113.772	34.7467	38.8253	209.331					1900 JP	521	Engineering&Construction	8922 JP	187	Real Estate	SHIRKZ JP		Real Estate									
M&A	03/10/2011	アビックス	ｼﾞｬﾊﾟﾝ･ﾌﾞﾚｰｸｽﾙｰ･2004投資事業有限責任組合		11.4	Completed									0.83105	4.09895	41.4996	12.5479			N.A.	JBIPSZ JP		Investment Companies	7836 JP	26	Electronics									
M&A	10/25/2004	合同東邦	東邦ホールディングス		11.4	Completed					96.0948	0.259405	8.09948	11463.4							N.A.	8129 JP	7732	Pharmaceuticals	GODOTZ JP		Pharmaceuticals						118.967	104.1		
M&A	06/12/2008	IIF京阪奈ネットワークセンター	産業ファンド投資法人	ＫＲＦ１７合同会社	11.39	Terminated					174.872	52.0136		269.377					KRFJPZ JP		Real Estate	3249 JP		REITS			Real Estate									
