日経会社コード,企業名称,決算期,決算種別,連結基準,<貸借対照表（資産）>商品・製品(百万円),<貸借対照表（資産）>半製品・仕掛品(百万円),<貸借対照表（資産）>原材料・貯蔵品(百万円),<貸借対照表（資産）>販売用不動産(百万円)
0000055,ユアテック,1999/03,10,1,,,,
0000055,ユアテック,2000/03,10,1,,11965,1111,
0000055,ユアテック,2001/03,10,1,,12989,1065,
0000055,ユアテック,2002/03,10,1,,9487,1252,
0000055,ユアテック,2003/03,10,1,,9527,1061,
0000055,ユアテック,2004/03,10,1,7,10059,707,
0000055,ユアテック,2005/03,10,1,5,10077,536,12
0000055,ユアテック,2006/03,10,1,4,10605,657,12
0000055,ユアテック,2007/03,10,1,3,9834,690,12
0000055,ユアテック,2008/03,10,1,,12565,,
0000055,ユアテック,2009/03,10,1,,10506,,
0000055,ユアテック,2010/03,10,1,,4881,,
0000055,ユアテック,2011/03,10,1,,6842,,
0000055,ユアテック,2012/03,10,1,,3820,,
0000055,ユアテック,2013/03,10,1,,4057,,
0000055,ユアテック,2014/03,10,1,,2948,,
0000055,ユアテック,2015/03,10,1,,2864,,
0000055,ユアテック,2016/03,10,1,,2667,,
0000055,ユアテック,2017/03,10,1,,2488,,
0000055,ユアテック,2018/03,10,1,,2854,,
0000055,ユアテック,2019/03,10,1,,3479,,
0000055,ユアテック,2020/03,10,1,,2934,,
0000056,日比谷総合設備,1996/03,10,1,,,,
0000056,日比谷総合設備,1997/03,10,1,,,,
0000056,日比谷総合設備,1998/03,10,1,,,,
0000056,日比谷総合設備,1999/03,10,1,,,,
0000056,日比谷総合設備,2000/03,10,1,,,,
0000056,日比谷総合設備,2001/03,10,1,191,3864,,
0000056,日比谷総合設備,2002/03,10,1,167,5331,,
0000056,日比谷総合設備,2003/03,10,1,191,7258,128,
0000056,日比谷総合設備,2004/03,10,1,279,4450,120,
0000056,日比谷総合設備,2005/03,10,1,608,3487,145,
0000056,日比谷総合設備,2006/03,10,1,367,5062,175,
0000056,日比谷総合設備,2007/03,10,1,237,2038,198,
0000056,日比谷総合設備,2008/03,10,1,293,2450,212,
0000056,日比谷総合設備,2009/03,10,1,,3666,,
0000056,日比谷総合設備,2010/03,10,1,,1213,,
0000056,日比谷総合設備,2011/03,10,1,,1212,,
0000056,日比谷総合設備,2012/03,10,1,,1146,,
0000056,日比谷総合設備,2013/03,10,1,,758,,
0000056,日比谷総合設備,2014/03,10,1,,854,,
0000056,日比谷総合設備,2015/03,10,1,373,236,341,
0000056,日比谷総合設備,2016/03,10,1,352,215,319,
0000056,日比谷総合設備,2017/03,10,1,283,197,229,
0000056,日比谷総合設備,2018/03,10,1,264,244,293,
0000056,日比谷総合設備,2019/03,10,1,232,178,258,
0000056,日比谷総合設備,2020/03,10,1,290,279,238,
0000059,植木組,1995/03,10,1,,,,
0000059,植木組,1996/03,10,1,,,,
0000059,植木組,1997/03,10,1,,,,
0000059,植木組,1998/03,10,1,,,,
0000059,植木組,1999/03,10,1,,,,
0000059,植木組,2000/03,10,1,,13465,,3711
0000059,植木組,2001/03,10,1,,10074,,2425
0000059,植木組,2002/03,10,1,,9074,,2337
0000059,植木組,2003/03,10,1,,9552,,2935
0000059,植木組,2004/03,10,1,,8332,,1851
0000059,植木組,2005/03,10,1,,8062,,894
0000059,植木組,2006/03,10,1,,5563,7,645
0000059,植木組,2007/03,10,1,,3402,8,601
0000059,植木組,2008/03,10,1,4,5663,80,1504
0000059,植木組,2009/03,10,1,3,4797,68,1355
0000059,植木組,2010/03,10,1,4,1676,64,791
0000059,植木組,2011/03,10,1,4,1224,70,479
0000059,植木組,2012/03,10,1,3,2506,66,455
0000059,植木組,2013/03,10,1,3,3479,71,457
0000059,植木組,2014/03,10,1,3,2662,74,354
0000059,植木組,2015/03,10,1,3,2126,66,296
0000059,植木組,2016/03,10,1,3,3407,61,243
0000059,植木組,2017/03,10,1,3,2849,59,657
0000059,植木組,2018/03,10,1,3,2590,118,705
0000059,植木組,2019/03,10,1,3,2859,98,513
0000059,植木組,2020/03,10,1,3,2717,69,109
0000061,大成建設,1978/03,10,1,,,,
0000061,大成建設,1979/03,10,1,,,,
0000061,大成建設,1980/03,10,1,,,,
0000061,大成建設,1981/03,10,1,,,,
0000061,大成建設,1982/03,10,1,,,,
0000061,大成建設,1983/03,10,1,,,,
0000061,大成建設,1984/03,10,1,,,,
0000061,大成建設,1985/03,10,1,,,,
0000061,大成建設,1986/03,10,1,,,,
0000061,大成建設,1987/03,10,1,,,,
0000061,大成建設,1988/03,10,1,,,,
0000061,大成建設,1989/03,10,1,,,,
0000061,大成建設,1990/03,10,1,,,,
0000061,大成建設,1991/03,10,1,,,,
0000061,大成建設,1992/03,10,1,,,,
0000061,大成建設,1993/03,10,1,,,,
0000061,大成建設,1994/03,10,1,,,,
0000061,大成建設,1995/03,10,1,,,,
0000061,大成建設,1996/03,10,1,,,,
0000061,大成建設,1997/03,10,1,,,,
0000061,大成建設,1998/03,10,1,,,,
0000061,大成建設,1999/03,10,1,,,,
0000061,大成建設,2000/03,10,1,,518991,3181,160043
0000061,大成建設,2001/03,10,1,,470446,3280,138286
0000061,大成建設,2002/03,10,1,,402495,,
0000061,大成建設,2003/03,10,1,,365800,,
0000061,大成建設,2004/03,10,1,,345431,,
0000061,大成建設,2005/03,10,1,,298031,,
0000061,大成建設,2006/03,10,1,,241687,,
0000061,大成建設,2007/03,10,1,,211754,,
0000061,大成建設,2008/03,10,1,,218139,,181287
0000061,大成建設,2009/03,10,1,,196051,,173693
0000061,大成建設,2010/03,10,1,,109687,,151629
0000061,大成建設,2011/03,10,1,,108595,,149280
0000061,大成建設,2012/03,10,1,,111012,,145359
0000061,大成建設,2013/03,10,1,,83925,,133829
0000061,大成建設,2014/03,10,1,,74166,,100148
0000061,大成建設,2015/03,10,1,,77331,,95679
0000061,大成建設,2016/03,10,1,,84548,,107771
0000061,大成建設,2017/03,10,1,,67053,,102742
0000061,大成建設,2018/03,10,1,,50094,,86207
0000061,大成建設,2019/03,10,1,,42472,,96749
0000061,大成建設,2020/03,10,1,,54856,,105487
0000062,大林組,1984/03,10,1,,,,
0000062,大林組,1985/03,10,1,,,,
0000062,大林組,1986/03,10,1,,,,
0000062,大林組,1987/03,10,1,,,,
0000062,大林組,1988/03,10,1,,,,
0000062,大林組,1989/03,10,1,,,,
0000062,大林組,1990/03,10,1,,,,
0000062,大林組,1991/03,10,1,,,,
0000062,大林組,1992/03,10,1,,,,
0000062,大林組,1993/03,10,1,,,,
0000062,大林組,1994/03,10,1,,,,
0000062,大林組,1995/03,10,1,,,,
0000062,大林組,1996/03,10,1,,,,
0000062,大林組,1997/03,10,1,,,,
0000062,大林組,1998/03,10,1,,,,
0000062,大林組,1999/03,10,1,,,,
0000062,大林組,2000/03,10,1,,655591,3274,68342
0000062,大林組,2001/03,10,1,,585706,2645,90900
0000062,大林組,2002/03,10,1,,550790,3129,62745
0000062,大林組,2003/03,10,1,,490586,2220,58998
0000062,大林組,2004/03,10,1,,410620,2515,53285
0000062,大林組,2005/03,10,1,,405685,2345,53377
0000062,大林組,2006/03,10,1,,383454,2455,55189
0000062,大林組,2007/03,10,1,,376581,2327,52540
0000062,大林組,2008/03,10,1,,284107,1760,41850
0000062,大林組,2009/03,10,1,,207617,,61416
0000062,大林組,2010/03,10,1,,82844,,54912
0000062,大林組,2011/03,10,1,,60731,,24791
0000062,大林組,2012/03,10,1,,63344,,40841
0000062,大林組,2013/03,10,1,,65871,,20546
0000062,大林組,2014/03,10,1,,116532,2575,18049
0000062,大林組,2015/03,10,1,,111488,3853,11627
0000062,大林組,2016/03,10,1,,109375,4611,17151
0000062,大林組,2017/03,10,1,,109570,4788,16739
0000062,大林組,2018/03,10,1,,121352,6422,11682
0000062,大林組,2019/03,10,1,,106704,4670,12209
0000062,大林組,2020/03,10,1,,111235,4320,11937
0000063,清水建設,1987/03,10,1,,,,
0000063,清水建設,1988/03,10,1,,,,
0000063,清水建設,1989/03,10,1,,,,
0000063,清水建設,1990/03,10,1,,,,
0000063,清水建設,1991/03,10,1,,,,
0000063,清水建設,1992/03,10,1,,,,
0000063,清水建設,1993/03,10,1,,,,
0000063,清水建設,1994/03,10,1,,,,
0000063,清水建設,1995/03,10,1,,,,
0000063,清水建設,1996/03,10,1,,,,
0000063,清水建設,1997/03,10,1,,,,
0000063,清水建設,1998/03,10,1,,,,
0000063,清水建設,1999/03,10,1,,,,
0000063,清水建設,2000/03,10,1,,589918,7144,166193
0000063,清水建設,2001/03,10,1,,589172,5278,74129
0000063,清水建設,2002/03,10,1,,566374,5386,59849
0000063,清水建設,2003/03,10,1,,562942,5182,50812
0000063,清水建設,2004/03,10,1,,507961,5820,39527
0000063,清水建設,2005/03,10,1,,496791,,31034
0000063,清水建設,2006/03,10,1,,594712,,41397
0000063,清水建設,2007/03,10,1,,575476,,47276
0000063,清水建設,2008/03,10,1,881,668509,298,35667
0000063,清水建設,2009/03,10,1,905,624250,325,31182
0000063,清水建設,2010/03,10,1,947,314866,497,42056
0000063,清水建設,2011/03,10,1,774,195871,580,49066
0000063,清水建設,2012/03,10,1,777,151771,556,22533
0000063,清水建設,2013/03,10,1,795,137086,538,33562
0000063,清水建設,2014/03,10,1,715,160016,574,14526
0000063,清水建設,2015/03,10,1,673,158492,569,26353
0000063,清水建設,2016/03,10,1,668,167397,477,21620
0000063,清水建設,2017/03,10,1,758,157305,432,39479
0000063,清水建設,2018/03,10,1,691,151085,474,19228
0000063,清水建設,2019/03,10,1,566,152363,467,24722
0000063,清水建設,2020/03,10,1,653,141011,639,2836
0000065,飛島建設,1984/03,10,1,,,,
0000065,飛島建設,1985/03,10,1,,,,
0000065,飛島建設,1986/03,10,1,,,,
0000065,飛島建設,1987/03,10,1,,,,
0000065,飛島建設,1988/03,10,1,,,,
0000065,飛島建設,1989/03,10,1,,,,
0000065,飛島建設,1990/03,10,1,,,,
0000065,飛島建設,1991/03,10,1,,,,
0000065,飛島建設,1992/03,10,1,,,,
0000065,飛島建設,1993/03,10,1,,,,
0000065,飛島建設,1994/03,10,1,,,,
0000065,飛島建設,1995/03,10,1,,,,
0000065,飛島建設,1996/03,10,1,,,,
0000065,飛島建設,1997/03,10,1,,,,
0000065,飛島建設,1998/03,10,1,,,,
0000065,飛島建設,1999/03,10,1,,,,
0000065,飛島建設,2000/03,10,1,,54505,256,18712
0000065,飛島建設,2001/03,10,1,10336,58417,274,6710
0000065,飛島建設,2002/03,10,1,9186,33917,333,7122
0000065,飛島建設,2003/03,10,1,4699,31524,352,5345
0000065,飛島建設,2004/03,10,1,4123,9816,279,4805
0000065,飛島建設,2005/03,10,1,,8119,244,2447
0000065,飛島建設,2006/03,10,1,,7749,169,2203
0000065,飛島建設,2007/03,10,1,,7542,182,1976
0000065,飛島建設,2008/03,10,1,,10973,,1993
0000065,飛島建設,2009/03,10,1,,5769,,1598
0000065,飛島建設,2010/03,10,1,,6611,,1213
0000065,飛島建設,2011/03,10,1,,7108,,1205
0000065,飛島建設,2012/03,10,1,,5485,,1031
0000065,飛島建設,2013/03,10,1,,2988,,1011
0000065,飛島建設,2014/03,10,1,,1985,,880
0000065,飛島建設,2015/03,10,1,,2333,,
0000065,飛島建設,2016/03,10,1,,1482,,
0000065,飛島建設,2017/03,10,1,,1560,,
0000065,飛島建設,2018/03,10,1,,2019,,
0000065,飛島建設,2019/03,10,1,,2374,,401
0000065,飛島建設,2020/03,10,1,,6137,,1537
0000067,長谷工コーポレーション,1982/05,10,1,,,,
0000067,長谷工コーポレーション,1983/05,10,1,,,,
0000067,長谷工コーポレーション,1984/05,10,1,,,,
0000067,長谷工コーポレーション,1985/05,10,1,,,,
0000067,長谷工コーポレーション,1986/05,10,1,,,,
0000067,長谷工コーポレーション,1987/05,10,1,,,,
0000067,長谷工コーポレーション,1988/03,10,1,,,,
0000067,長谷工コーポレーション,1989/03,10,1,,,,
0000067,長谷工コーポレーション,1990/03,10,1,,,,
0000067,長谷工コーポレーション,1991/03,10,1,,,,
0000067,長谷工コーポレーション,1992/03,10,1,,,,
0000067,長谷工コーポレーション,1993/03,10,1,,,,
0000067,長谷工コーポレーション,1994/03,10,1,,,,
0000067,長谷工コーポレーション,1995/03,10,1,,,,
0000067,長谷工コーポレーション,1996/03,10,1,,,,
0000067,長谷工コーポレーション,1997/03,10,1,,,,
0000067,長谷工コーポレーション,1998/03,10,1,,,,
0000067,長谷工コーポレーション,1999/03,10,1,,,,
0000067,長谷工コーポレーション,2000/03,10,1,167742,139487,162,126075
0000067,長谷工コーポレーション,2001/03,10,1,171347,117288,155,26693
0000067,長谷工コーポレーション,2002/03,10,1,60123,104550,167,28082
0000067,長谷工コーポレーション,2003/03,10,1,60333,80548,616,26938
0000067,長谷工コーポレーション,2004/03,10,1,50249,85605,1138,24119
0000067,長谷工コーポレーション,2005/03,10,1,41748,64549,382,12279
0000067,長谷工コーポレーション,2006/03,10,1,58648,91417,366,17663
0000067,長谷工コーポレーション,2007/03,10,1,,77245,58860,66707
0000067,長谷工コーポレーション,2008/03,10,1,,57983,44840,71299
0000067,長谷工コーポレーション,2009/03,10,1,,76744,43523,47325
0000067,長谷工コーポレーション,2010/03,10,1,,69369,43153,35965
0000067,長谷工コーポレーション,2011/03,10,1,,59997,38424,30953
0000067,長谷工コーポレーション,2012/03,10,1,,51217,35339,36397
0000067,長谷工コーポレーション,2013/03,10,1,,56565,37600,26522
0000067,長谷工コーポレーション,2014/03,10,1,,44163,42215,22606
0000067,長谷工コーポレーション,2015/03,10,1,,47228,41012,31146
0000067,長谷工コーポレーション,2016/03,10,1,,80315,26754,39931
0000067,長谷工コーポレーション,2017/03,10,1,,62528,24032,51684
0000067,長谷工コーポレーション,2018/03,10,1,,76908,23395,71651
0000067,長谷工コーポレーション,2019/03,10,1,,88780,24065,87232
0000067,長谷工コーポレーション,2020/03,10,1,,113425,23193,124881
0000069,松井建設,2006/03,10,1,,11358,,1362
0000069,松井建設,2007/03,10,1,,14189,,2233
0000069,松井建設,2008/03,10,1,,11261,,3354
0000069,松井建設,2009/03,10,1,,14936,51,5298
0000069,松井建設,2010/03,10,1,,9457,47,2276
0000069,松井建設,2011/03,10,1,,3095,39,3982
0000069,松井建設,2012/03,10,1,,364,41,3375
0000069,松井建設,2013/03,10,1,,611,39,1187
0000069,松井建設,2014/03,10,1,,625,40,1228
0000069,松井建設,2015/03,10,1,,993,30,1291
0000069,松井建設,2016/03,10,1,,1679,36,2529
0000069,松井建設,2017/03,10,1,,1416,41,669
0000069,松井建設,2018/03,10,1,,1603,41,1076
0000069,松井建設,2019/03,10,1,,1807,35,988
0000069,松井建設,2020/03,10,1,,2395,35,1802
0000070,銭高組,2000/03,10,1,,90274,129,8084
0000070,銭高組,2001/03,10,1,,73817,,6482
0000070,銭高組,2002/03,10,1,,84328,,15436
0000070,銭高組,2003/03,10,1,,74286,,3894
0000070,銭高組,2004/03,10,1,,59457,,1365
0000070,銭高組,2005/03,10,1,,70324,,1806
0000070,銭高組,2006/03,10,1,,58084,,1760
0000070,銭高組,2007/03,10,1,,71477,,1811
0000070,銭高組,2008/03,10,1,,79693,,263
0000070,銭高組,2009/03,10,1,,55241,,241
0000070,銭高組,2010/03,10,1,,33685,,191
0000070,銭高組,2011/03,10,1,,18995,,92
0000070,銭高組,2012/03,10,1,,9680,,85
0000070,銭高組,2013/03,10,1,,4869,,84
0000070,銭高組,2014/03,10,1,,881,,84
0000070,銭高組,2015/03,10,1,,2317,,444
0000070,銭高組,2016/03,10,1,,1562,,152
0000070,銭高組,2017/03,10,1,,3835,,163
0000070,銭高組,2018/03,10,1,,3825,,130
0000070,銭高組,2019/03,10,1,,4510,,122
0000070,銭高組,2020/03,10,1,,5225,,154
0000071,鹿島,1984/11,10,1,,,,
0000071,鹿島,1985/11,10,1,,,,
0000071,鹿島,1986/11,10,1,,,,
0000071,鹿島,1987/11,10,1,,,,
0000071,鹿島,1988/03,10,1,,,,
0000071,鹿島,1989/03,10,1,,,,
0000071,鹿島,1990/03,10,1,,,,
0000071,鹿島,1991/03,10,1,,,,
0000071,鹿島,1992/03,10,1,,,,
0000071,鹿島,1993/03,10,1,,,,
0000071,鹿島,1994/03,10,1,,,,
0000071,鹿島,1995/03,10,1,,,,
0000071,鹿島,1996/03,10,1,,,,
0000071,鹿島,1997/03,10,1,,,,
0000071,鹿島,1998/03,10,1,,,,
0000071,鹿島,1999/03,10,1,,,,
0000071,鹿島,2000/03,10,1,,592246,,
0000071,鹿島,2001/03,10,1,,576841,,
0000071,鹿島,2002/03,10,1,,344504,,
0000071,鹿島,2003/03,10,1,,196685,,
0000071,鹿島,2004/03,10,1,,178020,,
0000071,鹿島,2005/03,10,1,,144894,,
0000071,鹿島,2006/03,10,1,,115255,,
0000071,鹿島,2007/03,10,1,,106009,,
0000071,鹿島,2008/03,10,1,,231831,,100612
0000071,鹿島,2009/03,10,1,,253735,,95394
0000071,鹿島,2010/03,10,1,,174234,,111456
0000071,鹿島,2011/03,10,1,,139486,,89978
0000071,鹿島,2012/03,10,1,,137357,,78801
0000071,鹿島,2013/03,10,1,,122606,,72160
0000071,鹿島,2014/03,10,1,,100017,,38866
0000071,鹿島,2015/03,10,1,,104414,,45401
0000071,鹿島,2016/03,10,1,,119403,,57282
0000071,鹿島,2017/03,10,1,,124888,,58038
0000071,鹿島,2018/03,10,1,,89924,,71240
0000071,鹿島,2019/03,10,1,,98990,,68136
0000071,鹿島,2020/03,10,1,,138232,,62817
0000072,不動テトラ,1984/09,10,1,,,,
0000072,不動テトラ,1985/09,10,1,,,,
0000072,不動テトラ,1986/09,10,1,,,,
0000072,不動テトラ,1987/09,10,1,,,,
0000072,不動テトラ,1988/09,10,1,,,,
0000072,不動テトラ,1989/03,10,1,,,,
0000072,不動テトラ,1990/03,10,1,,,,
0000072,不動テトラ,1991/03,10,1,,,,
0000072,不動テトラ,1992/03,10,1,,,,
0000072,不動テトラ,1993/03,10,1,,,,
0000072,不動テトラ,1994/03,10,1,,,,
0000072,不動テトラ,1995/03,10,1,,,,
0000072,不動テトラ,1996/03,10,1,,,,
0000072,不動テトラ,1997/03,10,1,,,,
0000072,不動テトラ,1998/03,10,1,,,,
0000072,不動テトラ,1999/03,10,1,,,,
0000072,不動テトラ,2000/03,10,1,,19614,1207,6447
0000072,不動テトラ,2001/03,10,1,,17326,1152,6976
0000072,不動テトラ,2002/03,10,1,,17153,857,6088
0000072,不動テトラ,2003/03,10,1,,16023,763,5735
0000072,不動テトラ,2004/03,10,1,,4513,467,189
0000072,不動テトラ,2005/03,10,1,,3609,498,730
0000072,不動テトラ,2006/03,10,1,,2086,461,729
0000072,不動テトラ,2007/03,10,1,,2713,545,814
0000072,不動テトラ,2008/03,10,1,,2444,553,745
0000072,不動テトラ,2009/03,10,1,,2242,639,740
0000072,不動テトラ,2010/03,10,1,,371,629,708
0000072,不動テトラ,2011/03,10,1,,553,647,667
0000072,不動テトラ,2012/03,10,1,,563,591,659
0000072,不動テトラ,2013/03,10,1,,794,516,651
0000072,不動テトラ,2014/03,10,1,,1294,426,639
0000072,不動テトラ,2015/03,10,1,,1618,406,573
0000072,不動テトラ,2016/03,10,1,,2716,453,568
0000072,不動テトラ,2017/03,10,1,,1017,399,552
0000072,不動テトラ,2018/03,10,1,,1285,475,301
0000072,不動テトラ,2019/03,10,1,,917,515,267
0000072,不動テトラ,2020/03,10,1,,1002,695,266
0000073,大末建設,2000/03,10,1,,47151,250,7204
0000073,大末建設,2001/03,10,1,,25998,14,960
0000073,大末建設,2002/03,10,1,,13800,1,999
0000073,大末建設,2003/03,10,1,,7932,1,1044
0000073,大末建設,2004/03,10,1,,6446,1,1065
0000073,大末建設,2005/03,10,1,,6283,1,1065
0000073,大末建設,2006/03,10,1,,5738,2,1065
0000073,大末建設,2007/03,10,1,,3359,,
0000073,大末建設,2008/03,10,1,,4971,16,1847
0000073,大末建設,2009/03,10,1,,4738,20,1338
0000073,大末建設,2010/03,10,1,,1089,16,1327
0000073,大末建設,2011/03,10,1,,1389,,1323
0000073,大末建設,2012/03,10,1,,725,,1319
0000073,大末建設,2013/03,10,1,,545,,1321
0000073,大末建設,2014/03,10,1,,462,,1286
0000073,大末建設,2015/03,10,1,,771,,605
0000073,大末建設,2016/03,10,1,,458,,1159
0000073,大末建設,2017/03,10,1,,613,,509
0000073,大末建設,2018/03,10,1,,570,,509
0000073,大末建設,2019/03,10,1,,568,,509
0000073,大末建設,2020/03,10,1,,492,,506
0000074,鉄建建設,1995/03,10,1,,,,
0000074,鉄建建設,1996/03,10,1,,,,
0000074,鉄建建設,1997/03,10,1,,,,
0000074,鉄建建設,1998/03,10,1,,,,
0000074,鉄建建設,1999/03,10,1,,,,
0000074,鉄建建設,2000/03,10,1,,,,
0000074,鉄建建設,2001/03,10,1,,,,
0000074,鉄建建設,2002/03,10,1,8821,33818,,
0000074,鉄建建設,2003/03,10,1,9175,9824,,
0000074,鉄建建設,2004/03,10,1,10134,6377,,
0000074,鉄建建設,2005/03,10,1,8098,9203,,
0000074,鉄建建設,2006/03,10,1,3,8560,526,5139
0000074,鉄建建設,2007/03,10,1,2,11182,853,2929
0000074,鉄建建設,2008/03,10,1,1,13108,645,3524
0000074,鉄建建設,2009/03,10,1,1,12710,1204,2919
0000074,鉄建建設,2010/03,10,1,3,11324,1024,2397
0000074,鉄建建設,2011/03,10,1,5,11579,1059,2406
0000074,鉄建建設,2012/03,10,1,2,10906,923,2072
0000074,鉄建建設,2013/03,10,1,1,12914,947,1607
0000074,鉄建建設,2014/03,10,1,2,14199,955,734
0000074,鉄建建設,2015/03,10,1,,15434,1300,319
0000074,鉄建建設,2016/03,10,1,4,4016,1038,252
0000074,鉄建建設,2017/03,10,1,,3614,1498,245
0000074,鉄建建設,2018/03,10,1,23,5702,1769,217
0000074,鉄建建設,2019/03,10,1,89,6142,1611,161
0000074,鉄建建設,2020/03,10,1,2,8327,1053,87
0000079,西松建設,2000/03,10,1,,289459,5317,32296
0000079,西松建設,2001/03,10,1,,264913,3783,30559
0000079,西松建設,2002/03,10,1,,244587,6403,29360
0000079,西松建設,2003/03,10,1,,248485,6682,28660
0000079,西松建設,2004/03,10,1,,252835,7460,28102
