日経会社コード,企業名称,決算期,決算種別,連結基準,<貸借対照表（資産）>資産合計(百万円),<貸借対照表（資産）>固定資産／非流動資産(百万円),<貸借対照表（資産）>有形固定資産(百万円),<貸借対照表（資産）>償却対象有形固定資産(百万円),<貸借対照表（資産）>現金・預金／現金及び現金同等物(百万円),<貸借対照表（資産）>棚卸資産(百万円),<貸借対照表（資産）>その他棚卸資産(百万円)
0011122,カメイ,1990/03,10,1,144321,50222,40174,23768,28446,9389,
0011122,カメイ,1991/03,10,1,156841,55180,44625,27686,31048,9646,
0011122,カメイ,1992/03,10,1,164885,58616,44999,26361,32374,9801,
0011122,カメイ,1993/03,10,1,169746,64245,48830,27750,29747,9734,
0011122,カメイ,1994/03,10,1,180435,69499,53253,30910,31996,10572,
0011122,カメイ,1995/03,10,1,191634,74847,55041,33068,32594,11823,
0011122,カメイ,1996/03,10,1,200362,81024,61563,31094,29656,13584,
0011122,カメイ,1997/03,10,1,211457,87285,68206,38921,25868,12704,
0011122,カメイ,1998/03,10,1,206291,89147,68565,38474,29739,13528,
0011122,カメイ,1999/03,10,1,205940,93438,72760,40617,26924,12156,
0011122,カメイ,2000/03,10,1,215120,97553,73307,40980,26067,14095,
0011122,カメイ,2001/03,10,1,213895,101227,74883,41769,19464,13155,
0011122,カメイ,2002/03,10,1,208126,105315,76862,39878,19066,11690,
0011122,カメイ,2003/03,10,1,202126,100807,74597,37213,16756,12552,
0011122,カメイ,2004/03,10,1,193482,97081,71201,34558,18805,11600,
0011122,カメイ,2005/03,10,1,192769,96823,71545,33632,16110,12465,
0011122,カメイ,2006/03,10,1,198581,90868,64619,30711,15739,14880,
0011122,カメイ,2007/03,10,1,193361,91950,64507,31092,18258,15446,
0011122,カメイ,2008/03,10,1,192635,89433,65035,31684,11945,16190,
0011122,カメイ,2009/03,10,1,188225,97657,69614,33916,19745,14433,
0011122,カメイ,2010/03,10,1,195446,100589,71894,37218,20190,14460,
0011122,カメイ,2011/03,10,1,190600,95087,69008,34835,19665,16344,
0011122,カメイ,2012/03,10,1,203977,99556,72218,38314,17056,17714,
0011122,カメイ,2013/03,10,1,215957,105541,75261,40525,15470,22226,
0011122,カメイ,2014/03,10,1,234372,113505,78969,43952,19635,23309,
0011122,カメイ,2015/03,10,1,235293,119504,80654,43727,19582,23626,
0011122,カメイ,2016/03,10,1,208922,102365,63553,30834,18648,19648,
0011122,カメイ,2017/03,10,1,222891,94741,63030,33524,28604,21922,
0011122,カメイ,2018/03,10,1,230039,98009,66363,35595,28630,23048,
0011122,カメイ,2019/03,10,1,238243,96275,68054,36978,33464,26527,
0011122,カメイ,2020/03,10,1,243448,98504,71502,38814,35792,28821,
0011303,キトー,1997/03,10,1,43499,23767,18656,7587,7146,4824,
0011303,キトー,1998/03,10,1,41962,23531,18851,8349,4310,5372,
0011303,キトー,1999/03,10,1,40237,23664,18008,7354,4908,4998,
0011303,キトー,2000/03,10,1,34137,18106,10998,6608,4631,4090,
0011303,キトー,2001/03,10,1,35597,17954,10711,6392,6082,4561,
0011303,キトー,2002/03,10,1,33899,16528,10635,6365,5702,4753,
0011303,キトー,2003/03,10,1,31391,15428,10600,6431,5740,4101,
0011303,キトー,2006/03,10,1,25637,9958,7941,6054,4154,4438,
0011303,キトー,2007/03,10,1,29671,9920,8093,6280,6942,5313,
0011303,キトー,2008/03,10,1,29187,9934,8431,6324,5473,5256,
0011303,キトー,2009/03,10,1,27861,9722,7601,5836,4656,6881,
0011303,キトー,2010/03,10,1,25700,9034,7024,5117,5361,5646,
0011303,キトー,2011/03,10,1,28151,9755,6799,4788,5393,6409,
0011303,キトー,2012/03,10,1,31510,9255,6864,4893,5342,8564,
0011303,キトー,2013/03,10,1,34760,10973,8526,5899,4140,10088,
0011303,キトー,2014/03,10,1,41108,13181,10003,7752,6230,10326,
0011303,キトー,2015/03,10,1,63183,22703,12161,10230,9792,15105,
0011303,キトー,2016/03,10,1,60639,23040,11901,10023,8529,13852,
0011303,キトー,2017/03,10,1,60137,22177,11948,10196,9069,15400,
0011303,キトー,2018/03,10,1,61854,22879,11549,9765,10780,15502,
0011303,キトー,2019/03,10,1,62078,21554,11283,9466,8678,17924,
0011303,キトー,2020/03,10,1,62804,22757,12752,10075,9468,18096,
0011324,紀文食品,2019/03,10,1,55176,31616,18810,11342,4024,7219,
0011324,紀文食品,2020/03,10,1,52379,30791,19387,12071,2560,7665,
0011330,ＫＩＭＯＴＯ,1993/03,10,1,26744,10773,9038,5870,2931,2763,
0011330,ＫＩＭＯＴＯ,1994/03,10,1,28108,10031,7872,5955,4115,2774,
0011330,ＫＩＭＯＴＯ,1995/03,10,1,28256,9874,7490,5557,2759,3158,
0011330,ＫＩＭＯＴＯ,1996/03,10,1,37231,10785,7668,5238,4543,4306,
0011330,ＫＩＭＯＴＯ,1997/03,10,1,37469,12231,8662,5203,4194,5462,
0011330,ＫＩＭＯＴＯ,1998/03,10,1,34018,12821,9286,6824,2970,4976,
0011330,ＫＩＭＯＴＯ,1999/03,10,1,31317,12394,8423,6020,3539,4143,
0011330,ＫＩＭＯＴＯ,2000/03,10,1,31142,11799,7669,5299,4692,3419,
0011330,ＫＩＭＯＴＯ,2001/03,10,1,29564,10710,7340,4987,4146,2327,
0011330,ＫＩＭＯＴＯ,2002/03,10,1,26735,10493,6875,4512,4136,2316,
0011330,ＫＩＭＯＴＯ,2003/03,10,1,25085,9049,6346,4060,4492,2094,
0011330,ＫＩＭＯＴＯ,2004/03,10,1,25777,8761,6283,3957,5065,1845,
0011330,ＫＩＭＯＴＯ,2005/03,10,1,28101,9520,7384,4124,7557,1684,
0011330,ＫＩＭＯＴＯ,2006/03,10,1,29237,10169,7257,5606,7242,2224,
0011330,ＫＩＭＯＴＯ,2007/03,10,1,30276,10989,6992,5357,6058,2291,
0011330,ＫＩＭＯＴＯ,2008/03,10,1,31057,12521,8184,6023,4847,2428,
0011330,ＫＩＭＯＴＯ,2009/03,10,1,25551,12184,8743,5691,4370,2115,
0011330,ＫＩＭＯＴＯ,2010/03,10,1,26649,12116,8673,7254,4717,2316,
0011330,ＫＩＭＯＴＯ,2011/03,10,1,27679,10623,7643,6202,8185,1748,
0011330,ＫＩＭＯＴＯ,2012/03,10,1,27555,9422,6646,5379,9850,1766,
0011330,ＫＩＭＯＴＯ,2013/03,10,1,29243,8463,6051,5115,12079,2196,
0011330,ＫＩＭＯＴＯ,2014/03,10,1,28799,8614,6345,5227,12711,1943,
0011330,ＫＩＭＯＴＯ,2015/03,10,1,27732,8507,5906,5086,12388,1942,
0011330,ＫＩＭＯＴＯ,2016/03,10,1,25345,8572,5623,4757,11076,1709,
0011330,ＫＩＭＯＴＯ,2017/03,10,1,25366,7248,5908,4460,11634,1573,
0011330,ＫＩＭＯＴＯ,2018/03,10,1,25561,7577,5861,4859,12225,1321,
0011330,ＫＩＭＯＴＯ,2019/03,10,1,24772,6908,5708,4893,12638,1302,
0011330,ＫＩＭＯＴＯ,2020/03,10,1,22613,5706,4742,3872,12028,1386,
0011350,日鉄ソリューションズ,2001/03,10,1,33734,7361,3041,2143,7313,3456,
0011350,日鉄ソリューションズ,2002/03,10,1,65244,12746,4499,3616,15072,8323,
0011350,日鉄ソリューションズ,2003/03,10,1,90324,13882,4514,3572,20955,9110,
0011350,日鉄ソリューションズ,2004/03,10,1,90625,15097,5009,3849,14604,7035,
0011350,日鉄ソリューションズ,2005/03,10,1,98372,27045,4499,3540,11477,7501,
0011350,日鉄ソリューションズ,2006/03,10,1,103116,25755,4861,3694,12845,7633,
0011350,日鉄ソリューションズ,2007/03,10,1,113997,30796,9799,8725,5642,10738,
0011350,日鉄ソリューションズ,2008/03,10,1,120079,31778,9665,8526,6365,10395,
0011350,日鉄ソリューションズ,2009/03,10,1,126823,27058,9594,8452,4113,11509,
0011350,日鉄ソリューションズ,2010/03,10,1,131966,40888,10733,9624,4389,11339,
0011350,日鉄ソリューションズ,2011/03,10,1,133901,47539,15120,9646,5179,10106,
0011350,日鉄ソリューションズ,2012/03,10,1,140475,50997,18865,11884,3582,11465,
0011350,日鉄ソリューションズ,2013/03,10,1,145121,54797,20760,17421,3321,12995,
0011350,日鉄ソリューションズ,2014/03,10,1,162788,41469,21211,18185,1971,17269,
0011350,日鉄ソリューションズ,2015/03,10,1,166135,50302,20649,17593,2070,18327,
0011350,日鉄ソリューションズ,2016/03,10,1,175579,52519,21045,16822,2308,20597,
0011350,日鉄ソリューションズ,2017/03,10,1,199521,65007,20298,17307,2857,21348,
0011350,日鉄ソリューションズ,2018/03,10,1,219077,82565,20368,17282,3198,24285,
0011350,日鉄ソリューションズ,2019/03,10,1,232779,83301,18921,16088,3256,29684,
0011350,日鉄ソリューションズ,2020/03,10,1,240448,77565,21442,17617,4459,26849,
0011463,極東開発工業,1984/03,10,1,22381,6962,6103,2618,1784,3109,
0011463,極東開発工業,1985/03,10,1,23189,7503,5981,2546,1774,3533,
0011463,極東開発工業,1986/03,10,1,22095,7087,5982,2545,1588,3236,
0011463,極東開発工業,1987/03,10,1,23481,6878,5794,2364,1729,3158,
0011463,極東開発工業,1988/03,10,1,27926,7201,5906,2444,2000,3204,
0011463,極東開発工業,1989/03,10,1,30748,9017,7218,2991,2465,3958,
0011463,極東開発工業,1990/03,10,1,53082,13035,8854,4829,12322,5090,
0011463,極東開発工業,1991/03,10,1,69703,20228,11634,5503,18105,5546,
0011463,極東開発工業,1992/03,10,1,76827,24254,15815,10652,13795,6181,
0011463,極東開発工業,1993/03,10,1,80864,25225,16721,11090,14512,5915,
0011463,極東開発工業,1994/03,10,1,80360,26300,18250,10362,13909,5059,
0011463,極東開発工業,1995/03,10,1,73529,27257,19167,12605,9951,5950,
0011463,極東開発工業,1996/03,10,1,78868,29395,21169,14991,7567,5680,
0011463,極東開発工業,1997/03,10,1,80833,29538,22353,14628,7440,5862,
0011463,極東開発工業,1998/03,10,1,75464,32026,25820,15532,7168,7502,
0011463,極東開発工業,1999/03,10,1,70068,31345,25310,15580,7703,5680,
0011463,極東開発工業,2000/03,10,1,73689,31468,24619,14456,8769,4594,
0011463,極東開発工業,2001/03,10,1,73219,32344,24843,13836,7221,4902,4902
0011463,極東開発工業,2002/03,10,1,76360,35314,27399,16704,6104,5413,5413
0011463,極東開発工業,2003/03,10,1,78943,37102,29179,16215,5911,5428,5428
0011463,極東開発工業,2004/03,10,1,85566,39508,29955,17352,5961,7169,
0011463,極東開発工業,2005/03,10,1,87300,38835,29827,16704,6007,5630,
0011463,極東開発工業,2006/03,10,1,87234,41450,30598,17202,5030,6746,
0011463,極東開発工業,2007/03,10,1,82309,37656,28256,15377,5352,6305,
0011463,極東開発工業,2008/03,10,1,102210,44199,35133,17321,6361,9485,
0011463,極東開発工業,2009/03,10,1,90999,41795,35142,16597,5893,11638,
0011463,極東開発工業,2010/03,10,1,85298,43872,36080,16842,5722,8293,
0011463,極東開発工業,2011/03,10,1,88118,43841,34954,15605,5609,7736,
0011463,極東開発工業,2012/03,10,1,93871,44387,35349,14656,4222,8365,
0011463,極東開発工業,2013/03,10,1,97894,46774,35673,15570,3861,9207,
0011463,極東開発工業,2014/03,10,1,110743,49031,35633,15537,5642,10214,
0011463,極東開発工業,2015/03,10,1,119120,54156,36320,16010,6764,12204,
0011463,極東開発工業,2016/03,10,1,120539,52948,36875,16286,8531,12572,
0011463,極東開発工業,2017/03,10,1,128542,56914,38973,18153,6684,12551,
0011463,極東開発工業,2018/03,10,1,137646,59776,39894,19025,10657,13615,
0011463,極東開発工業,2019/03,10,1,138878,58120,39174,18441,10583,15935,
0011463,極東開発工業,2020/03,10,1,136579,53826,39046,17673,7804,16648,
0011471,極東貿易,1984/03,10,1,42686,2905,511,259,2925,2321,
0011471,極東貿易,1985/03,10,1,36045,2853,544,240,2695,2322,
0011471,極東貿易,1986/03,10,1,38053,3002,589,353,2474,1883,
0011471,極東貿易,1987/03,10,1,33754,3234,639,382,4209,1629,
0011471,極東貿易,1988/03,10,1,36421,3686,621,382,3223,1480,
0011471,極東貿易,1989/03,10,1,39018,4730,844,415,5455,1525,
0011471,極東貿易,1990/03,10,1,50662,5697,1358,788,4402,2435,
0011471,極東貿易,1991/03,10,1,50041,6135,1602,1077,4206,2311,
0011471,極東貿易,1992/03,10,1,47641,6436,1659,1145,4067,2549,
0011471,極東貿易,1993/03,10,1,52070,6723,1689,1215,2805,2193,
0011471,極東貿易,1994/03,10,1,53042,6720,1589,1124,1806,2512,
0011471,極東貿易,1995/03,10,1,65540,7505,1572,1114,1484,2133,
0011471,極東貿易,1996/03,10,1,54106,7419,1631,1099,1387,1988,
0011471,極東貿易,1997/03,10,1,56536,6614,1744,1258,802,2444,
0011471,極東貿易,1998/03,10,1,54859,6257,1655,1181,1280,3213,
0011471,極東貿易,1999/03,10,1,68971,6034,1573,1105,1863,2297,
0011471,極東貿易,2000/03,10,1,72464,6147,1441,982,1472,2189,
0011471,極東貿易,2001/03,10,1,61713,9021,1391,917,2648,2936,
0011471,極東貿易,2002/03,10,1,51693,8796,1306,832,2324,2370,
0011471,極東貿易,2003/03,10,1,40047,8982,1195,730,3293,1488,
0011471,極東貿易,2004/03,10,1,45695,9985,1001,625,2999,3769,
0011471,極東貿易,2005/03,10,1,39043,10470,854,555,2162,3154,
0011471,極東貿易,2006/03,10,1,37026,11295,714,498,1346,2843,
0011471,極東貿易,2007/03,10,1,36099,11057,620,416,3017,2792,
0011471,極東貿易,2008/03,10,1,40144,10369,614,414,2458,2029,
0011471,極東貿易,2009/03,10,1,34148,7740,596,398,5511,1302,
0011471,極東貿易,2010/03,10,1,28098,9043,538,385,3121,1822,
0011471,極東貿易,2011/03,10,1,26822,8597,468,321,2415,1229,
0011471,極東貿易,2012/03,10,1,31419,9420,1499,622,3819,2265,
0011471,極東貿易,2013/03,10,1,31864,9262,1617,593,3439,2377,
0011471,極東貿易,2014/03,10,1,35002,10330,1767,730,3305,2892,
0011471,極東貿易,2015/03,10,1,37560,11427,1948,899,4389,2592,
0011471,極東貿易,2016/03,10,1,49007,13781,2413,1074,8008,4388,
0011471,極東貿易,2017/03,10,1,49156,14192,2304,1017,7970,4158,
0011471,極東貿易,2018/03,10,1,52118,14439,2187,932,8204,3411,
0011471,極東貿易,2019/03,10,1,54334,13454,2199,926,8741,3746,
0011471,極東貿易,2020/03,10,1,47886,11998,2402,1047,9571,5223,
0011517,近鉄エクスプレス,1999/03,10,1,87157,37521,28719,20833,9369,188,
0011517,近鉄エクスプレス,2000/03,10,1,92734,35586,26925,19215,12321,126,
0011517,近鉄エクスプレス,2001/03,10,1,95068,37650,26957,19153,15017,116,116
0011517,近鉄エクスプレス,2002/03,10,1,93208,38371,26898,19097,17226,65,65
0011517,近鉄エクスプレス,2003/03,10,1,94603,36951,26305,18868,16637,151,
0011517,近鉄エクスプレス,2004/03,10,1,93990,39104,27863,18459,15084,163,
0011517,近鉄エクスプレス,2005/03,10,1,102661,41783,31027,21451,16726,65,
0011517,近鉄エクスプレス,2006/03,10,1,113259,46648,33053,23385,15745,11,
0011517,近鉄エクスプレス,2007/03,10,1,121107,45763,32645,22972,22667,21,
0011517,近鉄エクスプレス,2008/03,10,1,129518,44721,32596,22968,28734,155,
0011517,近鉄エクスプレス,2009/03,10,1,109153,44045,31207,21750,26294,,
0011517,近鉄エクスプレス,2010/03,10,1,116640,46597,34631,23831,25933,,
0011517,近鉄エクスプレス,2011/03,10,1,120280,42415,32764,22057,31755,,
0011517,近鉄エクスプレス,2012/03,10,1,125437,42118,31661,21136,36943,,
0011517,近鉄エクスプレス,2013/03,10,1,140116,47964,32512,21068,41541,,
0011517,近鉄エクスプレス,2014/03,10,1,167966,54286,35988,22218,50360,,
0011517,近鉄エクスプレス,2015/03,10,1,194553,63547,39831,23776,53318,,
0011517,近鉄エクスプレス,2016/03,10,1,385902,207447,45944,31935,70580,,
0011517,近鉄エクスプレス,2017/03,10,1,379244,201142,46109,31927,70275,,
0011517,近鉄エクスプレス,2018/03,10,1,389582,196062,46749,32664,72832,,
0011517,近鉄エクスプレス,2019/03,10,1,388467,186448,46137,32015,80324,,
0011517,近鉄エクスプレス,2020/03,10,1,385470,191449,68145,54221,80493,,
0011521,ハウス　オブ　ローゼ,2004/03,10,1,8035,3612,1894,612,2128,1232,
0011541,クニミネ工業,1995/03,10,1,13156,6840,5735,3697,1667,1047,
0011541,クニミネ工業,1996/03,10,1,13751,7078,5696,3783,1996,1210,
0011541,クニミネ工業,1997/03,10,1,13205,6758,5531,3620,1784,1446,
0011541,クニミネ工業,1998/03,10,1,12614,6799,5560,3624,1364,1574,
0011541,クニミネ工業,1999/03,10,1,12360,6425,5239,3331,1336,1612,
0011541,クニミネ工業,2000/03,10,1,12159,6077,4943,3039,1744,1437,105
0011541,クニミネ工業,2001/03,10,1,12581,6129,4835,2932,2249,1163,121
0011541,クニミネ工業,2002/03,10,1,13411,5843,4604,2702,2838,1460,146
0011541,クニミネ工業,2003/03,10,1,12068,5603,4281,2407,1783,1546,114
0011541,クニミネ工業,2004/03,10,1,12778,5696,4387,2537,2248,1552,109
0011541,クニミネ工業,2005/03,10,1,12461,5334,4030,2574,1929,1352,122
0011541,クニミネ工業,2006/03,10,1,12786,6182,4612,3211,1538,1681,130
0011541,クニミネ工業,2007/03,10,1,12609,5866,4481,3062,1369,1523,130
0011541,クニミネ工業,2008/03,10,1,12156,5516,4346,2899,1821,1159,
0011541,クニミネ工業,2009/03,10,1,12812,6033,4749,3082,1722,1880,
0011541,クニミネ工業,2010/03,10,1,12946,5812,4424,2845,2218,1420,
0011541,クニミネ工業,2011/03,10,1,12809,5467,4246,2448,2849,1217,
0011541,クニミネ工業,2012/03,10,1,13602,5598,4211,2383,2273,1733,
0011541,クニミネ工業,2013/03,10,1,14686,5804,4282,2409,3077,1653,
0011541,クニミネ工業,2014/03,10,1,15283,6081,4498,2716,3149,1836,
0011541,クニミネ工業,2015/03,10,1,17537,6219,4301,2515,5539,1682,
0011541,クニミネ工業,2016/03,10,1,17644,6281,4508,2696,4395,1815,
0011541,クニミネ工業,2017/03,10,1,18516,6975,4993,3192,4549,1624,
0011541,クニミネ工業,2018/03,10,1,20737,6954,5079,3195,6050,1856,
0011541,クニミネ工業,2019/03,10,1,21737,8228,6247,4294,6118,1889,
0011541,クニミネ工業,2020/03,10,1,21918,7850,6085,4232,6206,2306,
0011621,グローリー,1984/03,10,1,71763,10965,9229,5563,35424,10576,
0011621,グローリー,1985/03,10,1,91654,15356,12508,6155,42824,13433,
0011621,グローリー,1986/03,10,1,92744,18312,14250,8217,45854,12783,
0011621,グローリー,1987/03,10,1,105464,19674,14078,7996,55879,11671,
0011621,グローリー,1988/03,10,1,122745,25221,16985,8997,62827,12907,
0011621,グローリー,1989/03,10,1,127085,31736,21128,11082,56059,15245,
0011621,グローリー,1990/03,10,1,136966,40810,28757,18004,50022,17842,
0011621,グローリー,1991/03,10,1,146352,46280,32304,22613,44923,25916,
0011621,グローリー,1992/03,10,1,148858,47120,33236,23843,51341,22465,
0011621,グローリー,1993/03,10,1,148428,46855,32293,22471,45379,21757,
0011621,グローリー,1994/03,10,1,147277,46680,31382,21038,43110,21122,
0011621,グローリー,1995/03,10,1,164180,50563,34005,21243,50332,23085,
0011621,グローリー,1996/03,10,1,165991,52706,35422,21135,50492,24444,
0011621,グローリー,1997/03,10,1,156387,53428,36357,22804,47566,23299,
0011621,グローリー,1998/03,10,1,150765,53735,36272,23481,47551,23445,
0011621,グローリー,1999/03,10,1,156389,52747,35546,22777,54984,22916,
0011621,グローリー,2000/03,10,1,159419,54813,34552,21691,52323,21963,
0011621,グローリー,2001/03,10,1,186937,55973,33869,21054,55814,29504,
0011621,グローリー,2002/03,10,1,166505,55190,34272,19851,53088,21539,
0011621,グローリー,2003/03,10,1,164077,53571,34100,21277,54260,21781,
0011621,グローリー,2004/03,10,1,213844,54002,34263,21839,65830,29205,
0011621,グローリー,2005/03,10,1,217460,84291,35392,23514,65598,21872,
0011621,グローリー,2006/03,10,1,206361,86735,35602,23499,52665,24883,
0011621,グローリー,2007/03,10,1,216988,79185,35883,23697,59889,28744,
0011621,グローリー,2008/03,10,1,209236,78361,35182,22923,45163,23257,
0011621,グローリー,2009/03,10,1,196797,74829,37478,24623,40609,24289,
0011621,グローリー,2010/03,10,1,194983,75361,35609,23621,37417,23493,
0011621,グローリー,2011/03,10,1,198019,77499,34454,21992,33706,26540,
0011621,グローリー,2012/03,10,1,205244,71688,33599,20616,42332,26364,
